Date,Open*,High,Low,Close**,Volume,Market Cap
"May 15, 2022","$30,098.59","$31,308.19","$29,527.74","$31,305.11","$25,835,372,065","$596,074,575,228"
"May 14, 2022","$29,285.64","$30,192.80","$28,702.91","$30,101.27","$28,579,868,620","$573,129,618,195"
"May 13, 2022","$29,030.91","$30,924.80","$28,782.33","$29,283.10","$42,841,124,537","$557,525,025,253"
"May 12, 2022","$28,936.73","$30,032.44","$26,350.49","$29,047.75","$66,989,173,272","$553,017,241,735"
"May 11, 2022","$31,016.18","$32,013.40","$28,170.41","$28,936.36","$70,388,855,818","$550,870,071,634"
"May 10, 2022","$30,273.65","$32,596.31","$29,944.80","$31,022.91","$59,811,038,817","$590,565,398,299"
"May 09, 2022","$34,060.02","$34,222.07","$30,296.95","$30,296.95","$63,355,494,961","$576,716,899,023"
"May 08, 2022","$35,502.94","$35,502.94","$33,878.96","$34,059.26","$36,763,041,910","$648,302,121,215"
"May 07, 2022","$36,042.50","$36,129.93","$34,940.82","$35,501.95","$24,375,896,406","$675,729,532,874"
"May 06, 2022","$36,573.18","$36,624.36","$35,482.13","$36,040.92","$37,795,577,489","$685,953,792,236"
"May 05, 2022","$39,695.75","$39,789.28","$35,856.52","$36,575.14","$43,106,256,317","$696,088,266,356"
"May 04, 2022","$37,748.01","$39,902.95","$37,732.06","$39,698.37","$36,754,404,490","$755,491,473,700"
"May 03, 2022","$38,528.11","$38,629.99","$37,585.62","$37,750.45","$27,326,943,244","$718,385,701,943"
"May 02, 2022","$38,472.19","$39,074.97","$38,156.56","$38,529.33","$32,922,642,426","$733,170,725,791"
"May 01, 2022","$37,713.27","$38,627.86","$37,585.79","$38,469.09","$27,002,760,110","$731,986,764,312"
"Apr 30, 2022","$38,605.86","$38,771.21","$37,697.94","$37,714.88","$23,895,713,731","$717,596,901,509"
"Apr 29, 2022","$39,768.62","$39,887.27","$38,235.54","$38,609.82","$30,882,994,649","$734,589,762,490"
"Apr 28, 2022","$39,241.43","$40,269.47","$38,941.42","$39,773.83","$33,903,704,907","$756,698,317,682"
"Apr 27, 2022","$38,120.30","$39,397.92","$37,997.31","$39,241.12","$30,981,015,184","$746,531,438,329"
"Apr 26, 2022","$40,448.42","$40,713.89","$37,884.99","$38,117.46","$34,569,088,416","$725,113,482,674"
"Apr 25, 2022","$39,472.61","$40,491.75","$38,338.38","$40,458.31","$35,445,730,570","$769,607,056,243"
"Apr 24, 2022","$39,478.37","$39,845.92","$39,233.54","$39,469.29","$17,964,398,167","$750,755,023,764"
"Apr 23, 2022","$39,738.72","$39,935.86","$39,352.20","$39,486.73","$16,138,021,249","$751,045,477,435"
"Apr 22, 2022","$40,525.86","$40,777.76","$39,315.42","$39,740.32","$28,011,716,745","$755,827,581,233"
"Apr 21, 2022","$41,371.52","$42,893.58","$40,063.83","$40,527.36","$35,372,786,395","$770,762,297,843"
"Apr 20, 2022","$41,501.74","$42,126.30","$40,961.10","$41,374.38","$27,819,532,341","$786,828,424,699"
"Apr 19, 2022","$40,828.17","$41,672.96","$40,618.63","$41,502.75","$25,303,206,547","$789,227,424,713"
"Apr 18, 2022","$39,721.20","$40,986.32","$38,696.19","$40,826.21","$33,705,182,072","$776,330,593,866"
"Apr 17, 2022","$40,417.78","$40,570.73","$39,620.89","$39,716.95","$19,087,633,042","$755,201,997,823"
"Apr 16, 2022","$40,552.32","$40,633.68","$40,078.43","$40,424.48","$16,833,150,693","$768,615,440,640"
"Apr 15, 2022","$39,939.40","$40,617.72","$39,866.83","$40,553.46","$21,756,855,753","$771,033,872,659"
"Apr 14, 2022","$41,160.22","$41,451.48","$39,695.74","$39,935.52","$24,342,001,973","$759,245,303,311"
"Apr 13, 2022","$40,123.57","$41,430.05","$39,712.75","$41,166.73","$27,691,105,228","$782,617,115,810"
"Apr 12, 2022","$39,533.71","$40,617.59","$39,388.33","$40,127.18","$30,991,500,854","$762,819,737,794"
"Apr 11, 2022","$42,201.04","$42,424.59","$39,373.06","$39,521.90","$33,949,912,166","$751,274,786,459"
"Apr 10, 2022","$42,781.09","$43,376.38","$42,021.21","$42,207.67","$17,654,475,582","$802,293,412,897"
"Apr 09, 2022","$42,282.08","$42,786.82","$42,183.25","$42,782.14","$16,050,772,496","$813,175,789,802"
"Apr 08, 2022","$43,505.14","$43,903.02","$42,183.29","$42,287.66","$27,215,995,394","$803,736,501,494"
"Apr 07, 2022","$43,207.50","$43,860.70","$42,899.91","$43,503.85","$26,101,973,106","$826,814,841,543"
"Apr 06, 2022","$45,544.36","$45,544.36","$43,193.95","$43,206.74","$39,393,395,788","$821,131,605,927"
"Apr 05, 2022","$46,624.51","$47,106.14","$45,544.81","$45,555.99","$29,640,604,055","$865,734,982,991"
"Apr 04, 2022","$46,445.27","$46,791.09","$45,235.82","$46,622.67","$32,499,785,455","$885,964,854,050"
"Apr 03, 2022","$45,859.13","$47,313.48","$45,634.10","$46,453.57","$25,414,397,610","$882,703,992,271"
"Apr 02, 2022","$46,285.50","$47,028.28","$45,782.51","$45,868.95","$29,336,594,194","$871,556,728,553"
"Apr 01, 2022","$45,554.16","$46,616.24","$44,403.14","$46,281.64","$38,162,644,287","$879,359,612,625"
"Mar 31, 2022","$47,062.15","$47,512.03","$45,390.54","$45,538.68","$33,327,427,106","$865,202,119,216"
"Mar 30, 2022","$47,456.90","$47,655.15","$46,746.21","$47,062.66","$29,333,883,962","$894,116,777,852"
"Mar 29, 2022","$47,100.44","$48,022.29","$47,100.44","$47,465.73","$31,397,059,069","$901,733,146,417"
"Mar 28, 2022","$46,821.85","$48,086.84","$46,690.20","$47,128.01","$36,362,175,703","$895,273,041,065"
"Mar 27, 2022","$44,505.36","$46,827.55","$44,437.29","$46,820.49","$28,160,889,722","$889,385,706,663"
"Mar 26, 2022","$44,349.86","$44,736.00","$44,166.28","$44,500.83","$16,950,455,995","$845,283,757,076"
"Mar 25, 2022","$43,964.55","$44,999.49","$43,706.29","$44,348.73","$30,574,413,034","$842,351,457,245"
"Mar 24, 2022","$42,886.65","$44,131.85","$42,726.16","$43,960.93","$31,042,992,291","$834,943,671,214"
"Mar 23, 2022","$42,364.38","$42,893.51","$41,877.51","$42,892.96","$25,242,943,069","$814,620,088,889"
"Mar 22, 2022","$41,074.10","$43,124.71","$40,948.28","$42,358.81","$32,004,652,376","$804,437,952,236"
"Mar 21, 2022","$41,246.13","$41,454.41","$40,668.04","$41,078.00","$24,615,543,271","$780,074,755,650"
"Mar 20, 2022","$42,191.41","$42,241.16","$41,004.76","$41,247.82","$20,127,946,682","$783,260,570,384"
"Mar 19, 2022","$41,794.65","$42,316.55","$41,602.67","$42,190.65","$19,664,853,187","$801,124,017,583"
"Mar 18, 2022","$40,944.84","$42,195.74","$40,302.40","$41,801.15","$34,421,564,942","$793,688,176,484"
"Mar 17, 2022","$41,140.84","$41,287.54","$40,662.87","$40,951.38","$22,009,601,093","$777,515,183,730"
"Mar 16, 2022","$39,335.57","$41,465.45","$39,022.35","$41,143.93","$39,616,916,192","$781,131,586,213"
"Mar 15, 2022","$39,664.25","$39,794.63","$38,310.21","$39,338.79","$23,934,000,868","$746,821,744,421"
"Mar 14, 2022","$37,846.32","$39,742.50","$37,680.73","$39,666.76","$24,322,159,070","$753,013,859,090"
"Mar 13, 2022","$38,884.72","$39,209.35","$37,728.14","$37,849.66","$17,300,745,310","$718,481,905,386"
"Mar 12, 2022","$38,794.46","$39,308.60","$38,772.54","$38,904.01","$14,616,450,657","$738,459,914,964"
"Mar 11, 2022","$39,439.97","$40,081.68","$38,347.43","$38,794.97","$26,364,890,465","$736,353,069,777"
"Mar 10, 2022","$41,974.07","$42,004.73","$38,832.94","$39,437.46","$31,078,064,711","$748,513,363,763"
"Mar 09, 2022","$38,742.82","$42,465.67","$38,706.09","$41,982.93","$32,284,121,034","$796,787,661,849"
"Mar 08, 2022","$38,059.90","$39,304.44","$37,957.39","$38,737.27","$25,776,583,476","$735,156,346,355"
"Mar 07, 2022","$38,429.30","$39,430.23","$37,260.20","$38,062.04","$28,546,143,503","$722,305,696,828"
"Mar 06, 2022","$39,404.20","$39,640.18","$38,211.65","$38,419.98","$19,745,229,902","$729,062,407,067"
"Mar 05, 2022","$39,148.45","$39,566.34","$38,777.04","$39,400.58","$16,975,917,450","$747,638,613,405"
"Mar 04, 2022","$42,458.14","$42,479.61","$38,805.85","$39,137.60","$28,516,271,427","$742,617,908,335"
"Mar 03, 2022","$43,925.20","$44,021.58","$41,914.75","$42,451.79","$24,967,782,593","$805,466,458,785"
"Mar 02, 2022","$44,357.62","$45,077.58","$43,432.85","$43,924.12","$29,183,112,630","$833,361,543,695"
"Mar 01, 2022","$43,194.50","$44,793.60","$42,952.58","$44,354.64","$32,479,047,645","$841,491,170,716"
"Feb 28, 2022","$37,706.00","$43,760.46","$37,518.21","$43,193.23","$35,690,014,104","$819,414,782,676"
"Feb 27, 2022","$39,098.70","$39,778.94","$37,268.98","$37,709.78","$23,450,127,612","$715,351,995,828"
"Feb 26, 2022","$39,213.08","$40,005.35","$38,702.53","$39,105.15","$17,467,554,129","$741,789,694,059"
"Feb 25, 2022","$38,333.75","$39,630.32","$38,111.34","$39,214.22","$26,545,599,159","$743,827,806,938"
"Feb 24, 2022","$37,278.57","$38,968.84","$34,459.22","$38,332.61","$46,383,802,093","$727,072,550,320"
"Feb 23, 2022","$38,285.28","$39,122.39","$37,201.82","$37,296.57","$21,849,073,843","$707,390,766,255"
"Feb 22, 2022","$37,068.77","$38,359.85","$36,488.93","$38,286.03","$25,493,150,450","$726,121,533,658"
"Feb 21, 2022","$38,423.21","$39,394.44","$36,950.48","$37,075.28","$29,280,402,798","$703,124,071,472"
"Feb 20, 2022","$40,118.10","$40,119.89","$38,112.81","$38,431.38","$18,340,576,452","$728,812,385,562"
"Feb 19, 2022","$40,026.02","$40,418.88","$39,713.06","$40,122.15","$13,736,557,863","$760,839,429,984"
"Feb 18, 2022","$40,552.13","$40,929.15","$39,637.62","$40,030.98","$23,310,007,704","$759,074,084,514"
"Feb 17, 2022","$43,937.07","$44,132.97","$40,249.37","$40,538.01","$26,246,662,813","$768,654,436,207"
"Feb 16, 2022","$44,578.28","$44,578.28","$43,456.69","$43,961.86","$19,792,547,657","$833,531,932,920"
"Feb 15, 2022","$42,586.46","$44,667.22","$42,491.03","$44,575.20","$22,721,659,051","$845,117,683,687"
"Feb 14, 2022","$42,157.40","$42,775.78","$41,681.96","$42,586.92","$20,827,783,012","$807,375,855,006"
"Feb 13, 2022","$42,236.57","$42,693.05","$41,950.94","$42,197.52","$14,741,589,015","$799,950,408,997"
"Feb 12, 2022","$42,412.30","$42,992.55","$41,852.57","$42,244.47","$18,152,390,304","$800,797,790,301"
"Feb 11, 2022","$43,571.13","$43,810.83","$42,114.54","$42,407.94","$26,954,925,781","$803,848,273,503"
"Feb 10, 2022","$44,347.80","$45,661.17","$43,402.81","$43,565.11","$32,142,048,537","$825,745,116,530"
"Feb 09, 2022","$44,096.70","$44,727.80","$43,232.97","$44,338.80","$23,245,887,300","$840,369,284,541"
"Feb 08, 2022","$43,854.65","$45,293.87","$42,807.84","$44,118.45","$33,079,398,868","$836,154,543,908"
"Feb 07, 2022","$42,406.78","$44,401.86","$41,748.16","$43,840.29","$28,641,855,926","$830,838,884,165"
"Feb 06, 2022","$41,441.12","$42,500.79","$41,244.91","$42,412.43","$16,142,097,334","$803,744,511,638"
"Feb 05, 2022","$41,501.48","$41,847.16","$41,038.10","$41,441.16","$19,652,846,215","$785,297,889,648"
"Feb 04, 2022","$37,149.26","$41,527.79","$37,093.63","$41,500.88","$29,412,210,792","$786,396,684,548"
"Feb 03, 2022","$36,944.81","$37,154.60","$36,375.54","$37,154.60","$18,591,534,769","$704,010,232,687"
"Feb 02, 2022","$38,743.71","$38,834.62","$36,832.73","$36,952.98","$19,155,189,416","$700,155,817,836"
"Feb 01, 2022","$38,481.77","$39,115.13","$38,113.66","$38,743.27","$20,288,500,328","$734,039,224,255"
"Jan 31, 2022","$37,920.28","$38,647.26","$36,733.57","$38,483.13","$20,734,730,465","$729,073,641,688"
"Jan 30, 2022","$38,151.92","$38,266.34","$37,437.71","$37,917.60","$14,643,548,444","$718,325,967,803"
"Jan 29, 2022","$37,780.71","$38,576.26","$37,406.47","$38,138.18","$17,194,183,075","$722,469,136,410"
"Jan 28, 2022","$37,128.44","$37,952.88","$36,211.11","$37,784.33","$22,238,830,523","$715,731,622,071"
"Jan 27, 2022","$36,841.88","$37,148.32","$35,629.28","$37,138.23","$25,041,426,629","$703,456,873,493"
"Jan 26, 2022","$36,950.51","$38,825.41","$36,374.91","$36,852.12","$31,324,598,034","$698,006,361,956"
"Jan 25, 2022","$36,654.81","$37,444.57","$35,779.43","$36,954.00","$26,428,189,594","$699,907,393,886"
"Jan 24, 2022","$36,275.73","$37,247.52","$33,184.06","$36,654.33","$41,856,658,597","$694,196,560,317"
"Jan 23, 2022","$35,047.36","$36,433.31","$34,784.97","$36,276.80","$26,017,975,951","$687,012,848,062"
"Jan 22, 2022","$36,471.59","$36,688.81","$34,349.25","$35,030.25","$39,714,385,405","$663,374,008,017"
"Jan 21, 2022","$40,699.61","$41,060.53","$35,791.43","$36,457.32","$43,011,992,031","$690,368,973,093"
"Jan 20, 2022","$41,744.03","$43,413.02","$40,672.82","$40,680.42","$20,382,033,940","$770,304,579,439"
"Jan 19, 2022","$42,374.04","$42,478.30","$41,242.91","$41,744.33","$23,091,543,258","$790,406,427,118"
"Jan 18, 2022","$42,250.07","$42,534.40","$41,392.22","$42,375.63","$22,417,209,227","$802,313,747,480"
"Jan 17, 2022","$43,118.12","$43,179.39","$41,680.32","$42,250.55","$21,690,904,261","$799,910,089,279"
"Jan 16, 2022","$43,172.04","$43,436.81","$42,691.02","$43,113.88","$17,902,097,845","$816,211,499,221"
"Jan 15, 2022","$43,101.90","$43,724.67","$42,669.04","$43,177.40","$18,371,348,298","$817,364,571,824"
"Jan 14, 2022","$42,598.87","$43,346.69","$41,982.62","$43,099.70","$23,577,403,399","$815,850,639,036"
"Jan 13, 2022","$43,946.74","$44,278.42","$42,447.04","$42,591.57","$47,691,135,082","$806,189,762,638"
"Jan 12, 2022","$42,742.18","$44,135.37","$42,528.99","$43,949.10","$33,499,938,689","$831,836,978,396"
"Jan 11, 2022","$41,819.51","$43,001.16","$41,407.75","$42,735.85","$26,327,648,900","$808,834,801,011"
"Jan 10, 2022","$41,910.23","$42,199.49","$39,796.57","$41,821.26","$32,104,232,331","$791,484,886,194"
"Jan 09, 2022","$41,734.73","$42,663.95","$41,338.16","$41,911.60","$21,294,384,372","$793,156,354,744"
"Jan 08, 2022","$41,561.47","$42,228.94","$40,672.28","$41,733.94","$28,066,355,845","$789,758,782,727"
"Jan 07, 2022","$43,153.57","$43,153.57","$41,077.45","$41,557.90","$84,196,607,520","$786,389,774,194"
"Jan 06, 2022","$43,565.51","$43,748.72","$42,645.54","$43,160.93","$30,208,048,289","$816,685,390,313"
"Jan 05, 2022","$45,899.36","$46,929.05","$42,798.22","$43,569.00","$36,851,084,859","$824,368,284,530"
"Jan 04, 2022","$46,458.85","$47,406.55","$45,752.46","$45,897.58","$42,494,677,905","$868,383,282,082"
"Jan 03, 2022","$47,343.54","$47,510.73","$45,835.96","$46,458.12","$33,071,628,362","$878,946,596,803"
"Jan 02, 2022","$47,680.93","$47,881.41","$46,856.94","$47,345.22","$27,951,569,547","$895,688,387,523"
"Jan 01, 2022","$46,311.74","$47,827.31","$46,288.49","$47,686.81","$24,582,667,004","$902,104,193,385"
"Dec 31, 2021","$47,169.37","$48,472.53","$45,819.95","$46,306.45","$36,974,172,400","$875,939,356,679"
"Dec 30, 2021","$46,490.61","$47,879.97","$46,060.31","$47,178.13","$26,686,491,018","$892,386,327,929"
"Dec 29, 2021","$47,623.87","$48,119.74","$46,201.49","$46,444.71","$30,049,226,299","$878,478,755,242"
"Dec 28, 2021","$50,679.86","$50,679.86","$47,414.21","$47,588.85","$33,430,376,883","$900,076,230,597"
"Dec 27, 2021","$50,802.61","$51,956.33","$50,499.47","$50,640.42","$24,324,345,758","$957,746,390,396"
"Dec 26, 2021","$50,428.69","$51,196.38","$49,623.10","$50,809.52","$20,964,372,926","$960,899,995,735"
"Dec 25, 2021","$50,854.92","$51,176.60","$50,236.71","$50,429.86","$19,030,650,914","$953,678,082,633"
"Dec 24, 2021","$50,806.05","$51,814.03","$50,514.49","$50,822.20","$24,367,912,228","$961,051,547,919"
"Dec 23, 2021","$48,626.34","$51,332.34","$48,065.84","$50,784.54","$28,223,878,108","$960,290,825,000"
"Dec 22, 2021","$48,937.10","$49,544.80","$48,450.94","$48,628.51","$24,447,979,559","$919,476,035,254"
"Dec 21, 2021","$46,886.08","$49,300.92","$46,698.77","$48,936.61","$27,055,803,928","$925,255,868,119"
"Dec 20, 2021","$46,707.06","$47,401.72","$45,579.81","$46,880.28","$30,961,902,129","$886,331,446,165"
"Dec 19, 2021","$46,853.87","$48,089.66","$46,502.95","$46,707.01","$25,154,053,861","$883,011,296,030"
"Dec 18, 2021","$46,219.26","$47,313.83","$45,598.44","$46,848.78","$26,098,292,690","$885,650,029,984"
"Dec 17, 2021","$47,653.73","$48,004.89","$45,618.22","$46,202.14","$32,902,725,329","$873,389,147,689"
"Dec 16, 2021","$48,900.46","$49,425.57","$47,529.88","$47,665.43","$27,268,150,947","$901,005,821,508"
"Dec 15, 2021","$48,379.75","$49,473.96","$46,671.97","$48,896.72","$36,541,828,520","$924,244,252,417"
"Dec 14, 2021","$46,709.82","$48,431.40","$46,424.50","$46,612.63","$34,638,619,079","$881,018,067,731"
"Dec 13, 2021","$50,114.74","$50,205.00","$45,894.85","$46,737.48","$32,166,727,776","$883,345,705,454"
"Dec 12, 2021","$49,354.85","$50,724.87","$48,725.85","$50,098.34","$21,939,223,599","$946,823,114,555"
"Dec 11, 2021","$47,264.63","$49,458.21","$46,942.35","$49,362.51","$25,775,869,261","$932,873,019,896"
"Dec 10, 2021","$47,642.14","$50,015.25","$47,023.70","$47,243.31","$30,966,005,122","$892,777,676,312"
"Dec 09, 2021","$50,450.08","$50,797.17","$47,358.35","$47,672.12","$29,603,577,251","$900,835,068,960"
"Dec 08, 2021","$50,667.65","$51,171.38","$48,765.99","$50,504.80","$28,479,699,446","$954,312,404,511"
"Dec 07, 2021","$50,581.83","$51,934.78","$50,175.81","$50,700.08","$33,676,814,852","$957,948,940,989"
"Dec 06, 2021","$49,413.48","$50,929.52","$47,281.04","$50,582.63","$37,707,308,001","$955,680,910,792"
"Dec 05, 2021","$49,201.52","$49,768.15","$47,857.50","$49,368.85","$37,198,201,161","$932,695,365,142"
"Dec 04, 2021","$53,727.88","$53,904.68","$42,874.62","$49,200.70","$61,385,677,469","$929,467,386,770"
"Dec 03, 2021","$56,509.17","$57,482.17","$52,496.59","$53,598.25","$39,789,134,215","$1,012,490,599,979"
"Dec 02, 2021","$57,217.37","$57,349.23","$55,895.13","$56,477.82","$32,379,968,686","$1,066,829,261,574"
"Dec 01, 2021","$56,907.97","$59,041.69","$56,553.08","$57,229.83","$36,858,195,307","$1,080,977,744,339"
"Nov 30, 2021","$57,830.11","$59,113.40","$56,057.28","$57,005.43","$36,708,594,618","$1,076,689,232,562"
"Nov 29, 2021","$57,291.90","$58,872.88","$56,792.53","$57,806.57","$32,370,840,356","$1,091,773,828,974"
"Nov 28, 2021","$54,813.02","$57,393.84","$53,576.74","$57,248.46","$28,116,886,357","$1,081,180,416,262"
"Nov 27, 2021","$53,736.43","$55,329.26","$53,668.36","$54,815.08","$30,560,857,714","$1,035,176,249,679"
"Nov 26, 2021","$58,960.29","$59,183.48","$53,569.76","$53,569.76","$41,810,748,221","$1,011,613,083,342"
"Nov 25, 2021","$57,165.42","$59,367.97","$57,146.69","$57,274.68","$34,284,016,248","$1,081,500,188,674"
"Nov 24, 2021","$57,565.85","$57,803.07","$55,964.22","$56,280.43","$36,635,566,789","$1,062,661,698,465"
