Date,Open*,High,Low,Close**,Volume,Market Cap
"Apr 22, 2022",$0.9103,$0.9237,$0.894,$0.9072,"$725,788,912","$30,618,776,353"
"Apr 21, 2022",$0.9373,$0.9695,$0.8969,$0.9105,"$871,111,347","$30,718,519,492"
"Apr 20, 2022",$0.9533,$0.9747,$0.9325,$0.9373,"$828,312,845","$31,637,661,422"
"Apr 19, 2022",$0.9368,$0.9547,$0.9282,$0.9533,"$777,142,382","$32,177,436,406"
"Apr 18, 2022",$0.9175,$0.9374,$0.8777,$0.9367,"$1,105,222,191","$31,617,034,028"
"Apr 17, 2022",$0.9525,$0.9615,$0.9153,$0.9175,"$528,371,933","$30,966,833,579"
"Apr 16, 2022",$0.9547,$0.9611,$0.9399,$0.9526,"$468,473,785","$32,154,042,903"
"Apr 15, 2022",$0.9325,$0.958,$0.9325,$0.9547,"$574,655,010","$32,211,230,516"
"Apr 14, 2022",$0.9746,$0.9836,$0.9255,$0.9324,"$812,010,499","$31,458,690,205"
"Apr 13, 2022",$0.9551,$0.9782,$0.9374,$0.9747,"$791,702,878","$32,898,493,640"
"Apr 12, 2022",$0.9206,$0.9809,$0.9206,$0.9551,"$1,076,130,201","$32,238,576,331"
"Apr 11, 2022",$1.03,$1.03,$0.9201,$0.9204,"$1,398,303,911","$31,067,541,492"
"Apr 10, 2022",$1.05,$1.07,$1.03,$1.03,"$626,332,866","$34,795,020,604"
"Apr 09, 2022",$1.03,$1.05,$1.02,$1.05,"$640,896,639","$35,271,935,757"
"Apr 08, 2022",$1.09,$1.10,$1.02,$1.03,"$926,095,649","$34,641,111,043"
"Apr 07, 2022",$1.05,$1.10,$1.05,$1.09,"$1,139,697,598","$36,854,215,826"
"Apr 06, 2022",$1.17,$1.17,$1.05,$1.05,"$1,710,318,316","$35,533,696,287"
"Apr 05, 2022",$1.21,$1.22,$1.17,$1.17,"$1,188,106,135","$39,517,520,585"
"Apr 04, 2022",$1.19,$1.24,$1.17,$1.21,"$2,447,778,820","$40,923,596,993"
"Apr 03, 2022",$1.16,$1.20,$1.15,$1.19,"$976,725,814","$40,012,506,060"
"Apr 02, 2022",$1.17,$1.19,$1.15,$1.16,"$1,224,117,012","$39,002,558,741"
"Apr 01, 2022",$1.14,$1.17,$1.11,$1.17,"$1,687,785,845","$39,320,320,850"
"Mar 31, 2022",$1.19,$1.23,$1.14,$1.14,"$1,745,903,089","$38,525,050,494"
"Mar 30, 2022",$1.19,$1.22,$1.17,$1.19,"$1,424,442,312","$40,162,593,159"
"Mar 29, 2022",$1.17,$1.24,$1.17,$1.19,"$1,761,798,381","$40,171,531,364"
"Mar 28, 2022",$1.18,$1.24,$1.16,$1.17,"$2,304,056,098","$39,465,734,602"
"Mar 27, 2022",$1.15,$1.18,$1.11,$1.18,"$1,322,194,562","$39,869,330,421"
"Mar 26, 2022",$1.10,$1.16,$1.08,$1.15,"$1,407,171,432","$38,805,199,846"
"Mar 25, 2022",$1.13,$1.16,$1.08,$1.10,"$2,232,929,187","$37,027,658,835"
"Mar 24, 2022",$1.11,$1.19,$1.09,$1.13,"$3,671,006,856","$38,096,317,685"
"Mar 23, 2022",$0.9762,$1.11,$0.9591,$1.11,"$3,447,683,427","$37,336,914,012"
"Mar 22, 2022",$0.9169,$0.985,$0.9096,$0.9764,"$1,699,537,576","$32,919,083,336"
"Mar 21, 2022",$0.8772,$0.9276,$0.8659,$0.9168,"$1,233,477,886","$30,907,828,322"
"Mar 20, 2022",$0.9013,$0.9146,$0.8657,$0.8771,"$949,951,339","$29,569,834,894"
"Mar 19, 2022",$0.8533,$0.9129,$0.852,$0.9011,"$1,103,521,076","$30,375,978,940"
"Mar 18, 2022",$0.8367,$0.8589,$0.8229,$0.8534,"$792,706,852","$28,761,040,867"
"Mar 17, 2022",$0.8384,$0.8559,$0.8299,$0.8368,"$909,733,920","$28,199,952,006"
"Mar 16, 2022",$0.8,$0.8386,$0.7954,$0.8384,"$1,233,395,707","$28,253,650,679"
"Mar 15, 2022",$0.8038,$0.8156,$0.7859,$0.8,"$832,137,304","$26,960,637,777"
"Mar 14, 2022",$0.7904,$0.8121,$0.7819,$0.8039,"$924,771,999","$27,081,802,424"
"Mar 13, 2022",$0.7906,$0.819,$0.7833,$0.791,"$772,035,954","$26,646,535,268"
"Mar 12, 2022",$0.7901,$0.8008,$0.7896,$0.7907,"$493,606,091","$26,635,767,714"
"Mar 11, 2022",$0.8063,$0.8171,$0.7859,$0.7901,"$792,395,101","$26,616,389,148"
"Mar 10, 2022",$0.8494,$0.8506,$0.7912,$0.8063,"$903,650,101","$27,152,129,609"
"Mar 09, 2022",$0.8015,$0.8614,$0.801,$0.8493,"$980,869,497","$28,599,369,316"
"Mar 08, 2022",$0.7972,$0.8191,$0.7903,$0.8012,"$955,952,004","$26,981,592,498"
"Mar 07, 2022",$0.8237,$0.8455,$0.7833,$0.7974,"$1,040,234,323","$26,851,258,163"
"Mar 06, 2022",$0.8657,$0.8705,$0.823,$0.8238,"$670,024,869","$27,739,380,365"
"Mar 05, 2022",$0.8432,$0.8809,$0.8248,$0.8657,"$734,896,311","$29,151,081,061"
"Mar 04, 2022",$0.9028,$0.903,$0.8309,$0.8429,"$1,115,108,721","$28,382,229,734"
"Mar 03, 2022",$0.9387,$0.9441,$0.8861,$0.9027,"$986,233,549","$30,384,707,882"
"Mar 02, 2022",$0.9624,$0.9736,$0.9291,$0.9387,"$1,262,681,262","$31,596,566,410"
"Mar 01, 2022",$0.9599,$1.01,$0.9449,$0.9623,"$1,778,795,527","$32,393,841,348"
"Feb 28, 2022",$0.8579,$0.9676,$0.845,$0.9598,"$1,779,202,386","$32,309,122,794"
"Feb 27, 2022",$0.8878,$0.9127,$0.8401,$0.8583,"$1,278,510,571","$28,881,334,294"
"Feb 26, 2022",$0.898,$0.9283,$0.8854,$0.8879,"$1,099,934,921","$29,876,789,060"
"Feb 25, 2022",$0.8536,$0.9065,$0.8292,$0.898,"$1,652,894,219","$30,210,158,117"
"Feb 24, 2022",$0.8685,$0.8823,$0.7528,$0.8534,"$3,629,367,685","$28,709,774,071"
"Feb 23, 2022",$0.889,$0.9554,$0.8692,$0.8692,"$1,824,386,011","$29,227,073,591"
"Feb 22, 2022",$0.8581,$0.8938,$0.82,$0.889,"$2,058,499,639","$29,894,483,580"
"Feb 21, 2022",$0.9325,$0.9862,$0.8577,$0.8582,"$2,072,270,994","$28,859,436,745"
"Feb 20, 2022",$0.9976,$0.9976,$0.9233,$0.9329,"$1,429,017,666","$31,370,229,673"
"Feb 19, 2022",$0.997,$1.02,$0.9775,$0.9977,"$1,104,597,763","$33,549,313,160"
"Feb 18, 2022",$1.02,$1.04,$0.9895,$0.9971,"$1,288,743,412","$33,529,541,469"
"Feb 17, 2022",$1.08,$1.09,$1.01,$1.02,"$1,093,325,576","$34,282,047,861"
"Feb 16, 2022",$1.11,$1.11,$1.07,$1.08,"$1,028,924,852","$36,469,879,050"
"Feb 15, 2022",$1.05,$1.11,$1.05,$1.11,"$1,370,174,980","$37,229,777,646"
"Feb 14, 2022",$1.05,$1.05,$1.02,$1.05,"$1,261,583,495","$35,281,250,024"
"Feb 13, 2022",$1.06,$1.07,$1.04,$1.05,"$1,066,206,015","$35,153,676,037"
"Feb 12, 2022",$1.08,$1.09,$1.03,$1.06,"$1,401,190,670","$35,547,576,316"
"Feb 11, 2022",$1.15,$1.16,$1.07,$1.08,"$1,395,763,170","$36,291,724,606"
"Feb 10, 2022",$1.19,$1.22,$1.15,$1.15,"$1,810,255,178","$38,714,772,900"
"Feb 09, 2022",$1.18,$1.21,$1.15,$1.19,"$1,239,455,609","$40,136,899,888"
"Feb 08, 2022",$1.20,$1.26,$1.14,$1.18,"$2,267,265,855","$39,596,449,769"
"Feb 07, 2022",$1.14,$1.21,$1.13,$1.20,"$2,107,219,347","$40,204,912,879"
"Feb 06, 2022",$1.13,$1.15,$1.10,$1.14,"$911,521,818","$38,433,324,420"
"Feb 05, 2022",$1.14,$1.17,$1.10,$1.13,"$1,363,912,644","$37,855,752,268"
"Feb 04, 2022",$1.06,$1.14,$1.05,$1.14,"$1,178,757,518","$38,133,784,027"
"Feb 03, 2022",$1.03,$1.06,$1.02,$1.06,"$873,675,008","$35,475,035,083"
"Feb 02, 2022",$1.09,$1.10,$1.03,$1.03,"$1,086,043,481","$34,536,426,836"
"Feb 01, 2022",$1.05,$1.09,$1.04,$1.09,"$1,130,552,843","$36,540,985,140"
"Jan 31, 2022",$1.04,$1.06,$1.01,$1.05,"$925,666,321","$35,321,862,362"
"Jan 30, 2022",$1.06,$1.08,$1.03,$1.04,"$748,084,610","$34,824,144,096"
"Jan 29, 2022",$1.05,$1.08,$1.04,$1.06,"$913,122,499","$35,565,918,918"
"Jan 28, 2022",$1.04,$1.06,$1.01,$1.05,"$1,206,550,586","$35,265,091,282"
"Jan 27, 2022",$1.08,$1.08,$1.01,$1.04,"$1,519,972,359","$35,013,736,960"
"Jan 26, 2022",$1.04,$1.15,$1.03,$1.08,"$2,437,592,239","$36,205,391,032"
"Jan 25, 2022",$1.07,$1.07,$0.9982,$1.04,"$1,766,326,155","$35,015,220,286"
"Jan 24, 2022",$1.12,$1.12,$0.9591,$1.07,"$3,237,316,963","$35,787,820,754"
"Jan 23, 2022",$1.07,$1.16,$1.06,$1.12,"$2,362,627,205","$37,644,141,351"
"Jan 22, 2022",$1.12,$1.15,$0.9334,$1.07,"$3,930,474,859","$35,777,545,097"
"Jan 21, 2022",$1.26,$1.28,$1.11,$1.12,"$3,009,627,794","$37,673,165,251"
"Jan 20, 2022",$1.34,$1.42,$1.26,$1.26,"$1,686,210,420","$42,195,174,138"
"Jan 19, 2022",$1.46,$1.53,$1.33,$1.34,"$3,304,139,176","$45,002,629,540"
"Jan 18, 2022",$1.60,$1.63,$1.42,$1.47,"$4,287,066,351","$49,134,518,163"
"Jan 17, 2022",$1.41,$1.59,$1.39,$1.59,"$5,285,117,130","$53,445,773,894"
"Jan 16, 2022",$1.30,$1.42,$1.29,$1.41,"$2,436,680,646","$47,180,439,513"
"Jan 15, 2022",$1.29,$1.32,$1.26,$1.30,"$967,735,764","$43,459,390,227"
"Jan 14, 2022",$1.23,$1.31,$1.23,$1.29,"$1,855,980,787","$43,280,635,762"
"Jan 13, 2022",$1.30,$1.35,$1.23,$1.23,"$2,022,506,483","$41,327,204,612"
"Jan 12, 2022",$1.19,$1.31,$1.19,$1.30,"$1,651,269,250","$43,719,232,103"
"Jan 11, 2022",$1.13,$1.19,$1.13,$1.19,"$1,089,929,557","$39,716,965,882"
"Jan 10, 2022",$1.17,$1.18,$1.08,$1.13,"$1,481,621,292","$37,804,751,044"
"Jan 09, 2022",$1.19,$1.20,$1.15,$1.17,"$1,088,569,809","$39,340,035,970"
"Jan 08, 2022",$1.21,$1.25,$1.14,$1.19,"$1,499,054,949","$39,781,014,813"
"Jan 07, 2022",$1.28,$1.28,$1.19,$1.21,"$1,751,707,653","$40,586,227,606"
"Jan 06, 2022",$1.24,$1.29,$1.19,$1.28,"$1,559,075,484","$42,872,127,591"
"Jan 05, 2022",$1.31,$1.35,$1.20,$1.24,"$1,416,139,355","$41,405,570,495"
"Jan 04, 2022",$1.32,$1.35,$1.30,$1.31,"$1,014,646,349","$43,940,063,351"
"Jan 03, 2022",$1.38,$1.38,$1.32,$1.32,"$956,659,954","$44,255,641,775"
"Jan 02, 2022",$1.38,$1.39,$1.35,$1.38,"$881,893,010","$46,129,061,736"
"Jan 01, 2022",$1.31,$1.38,$1.31,$1.38,"$851,279,685","$46,108,724,313"
"Dec 31, 2021",$1.36,$1.38,$1.29,$1.31,"$1,271,633,462","$43,873,068,347"
"Dec 30, 2021",$1.33,$1.38,$1.30,$1.36,"$1,292,798,472","$45,554,286,344"
"Dec 29, 2021",$1.40,$1.44,$1.33,$1.33,"$1,516,774,796","$45,495,743,681"
"Dec 28, 2021",$1.52,$1.54,$1.38,$1.40,"$2,111,991,275","$47,938,891,423"
"Dec 27, 2021",$1.46,$1.59,$1.45,$1.51,"$1,891,237,484","$50,639,301,327"
"Dec 26, 2021",$1.45,$1.47,$1.41,$1.46,"$1,111,799,397","$48,735,884,303"
"Dec 25, 2021",$1.39,$1.46,$1.39,$1.45,"$1,005,403,101","$48,650,577,236"
"Dec 24, 2021",$1.47,$1.49,$1.38,$1.39,"$1,337,799,712","$46,584,872,387"
"Dec 23, 2021",$1.33,$1.49,$1.31,$1.47,"$2,068,524,292","$49,339,215,655"
"Dec 22, 2021",$1.28,$1.37,$1.28,$1.33,"$1,528,804,985","$44,432,758,847"
"Dec 21, 2021",$1.24,$1.29,$1.23,$1.28,"$1,149,078,005","$43,771,331,724"
"Dec 20, 2021",$1.24,$1.26,$1.20,$1.24,"$1,365,306,484","$42,315,400,149"
"Dec 19, 2021",$1.24,$1.31,$1.24,$1.24,"$1,220,196,479","$42,517,012,630"
"Dec 18, 2021",$1.22,$1.27,$1.20,$1.24,"$1,057,989,368","$42,444,386,082"
"Dec 17, 2021",$1.24,$1.26,$1.19,$1.22,"$1,376,131,289","$41,670,994,228"
"Dec 16, 2021",$1.31,$1.33,$1.24,$1.24,"$1,293,311,594","$41,487,451,594"
"Dec 15, 2021",$1.27,$1.33,$1.21,$1.31,"$1,634,066,534","$43,872,405,819"
"Dec 14, 2021",$1.22,$1.27,$1.20,$1.22,"$1,596,202,685","$40,878,112,490"
"Dec 13, 2021",$1.35,$1.36,$1.20,$1.23,"$1,448,791,702","$40,962,130,906"
"Dec 12, 2021",$1.35,$1.41,$1.32,$1.35,"$1,473,164,555","$45,038,273,235"
"Dec 11, 2021",$1.21,$1.36,$1.20,$1.35,"$1,693,932,686","$45,271,176,047"
"Dec 10, 2021",$1.29,$1.33,$1.21,$1.21,"$1,721,213,997","$40,505,599,769"
"Dec 09, 2021",$1.39,$1.41,$1.29,$1.29,"$1,670,588,001","$43,122,628,896"
"Dec 08, 2021",$1.38,$1.42,$1.34,$1.40,"$1,764,297,116","$46,616,487,129"
"Dec 07, 2021",$1.42,$1.48,$1.37,$1.38,"$2,210,387,832","$46,111,593,528"
"Dec 06, 2021",$1.38,$1.44,$1.26,$1.43,"$2,642,050,277","$47,484,475,984"
"Dec 05, 2021",$1.42,$1.44,$1.29,$1.38,"$3,034,823,821","$45,909,141,522"
"Dec 04, 2021",$1.56,$1.56,$1.21,$1.42,"$4,076,290,725","$47,328,341,459"
"Dec 03, 2021",$1.72,$1.73,$1.53,$1.56,"$2,675,040,145","$51,853,884,913"
"Dec 02, 2021",$1.55,$1.76,$1.52,$1.72,"$3,716,108,059","$57,144,405,938"
"Dec 01, 2021",$1.55,$1.62,$1.53,$1.55,"$1,666,236,481","$51,559,334,596"
"Nov 30, 2021",$1.60,$1.63,$1.55,$1.55,"$1,814,169,292","$51,798,875,264"
"Nov 29, 2021",$1.59,$1.64,$1.56,$1.60,"$1,801,591,216","$53,384,738,087"
"Nov 28, 2021",$1.55,$1.60,$1.43,$1.59,"$2,236,244,253","$53,063,159,816"
"Nov 27, 2021",$1.53,$1.59,$1.53,$1.55,"$1,560,548,721","$51,506,221,859"
"Nov 26, 2021",$1.68,$1.69,$1.50,$1.53,"$3,011,271,612","$50,916,646,186"
"Nov 25, 2021",$1.67,$1.75,$1.62,$1.65,"$3,072,612,884","$55,011,662,854"
"Nov 24, 2021",$1.75,$1.75,$1.59,$1.69,"$1,983,587,289","$56,180,210,405"
"Nov 23, 2021",$1.78,$1.82,$1.75,$1.75,"$1,765,447,419","$58,314,922,818"
"Nov 22, 2021",$1.84,$1.84,$1.76,$1.78,"$1,581,033,619","$59,182,804,392"
"Nov 21, 2021",$1.92,$1.92,$1.84,$1.84,"$1,252,654,509","$61,288,481,316"
"Nov 20, 2021",$1.86,$1.96,$1.86,$1.92,"$1,632,660,169","$64,019,276,234"
"Nov 19, 2021",$1.79,$1.89,$1.76,$1.86,"$1,897,885,322","$62,122,307,074"
"Nov 18, 2021",$1.88,$1.91,$1.71,$1.79,"$2,511,854,943","$59,575,111,737"
"Nov 17, 2021",$1.88,$1.89,$1.81,$1.88,"$2,869,765,024","$62,480,316,694"
"Nov 16, 2021",$2.02,$2.02,$1.79,$1.88,"$3,400,794,601","$62,536,792,151"
"Nov 15, 2021",$2.04,$2.09,$2.01,$2.02,"$1,411,134,707","$67,145,756,132"
"Nov 14, 2021",$2.05,$2.07,$2.01,$2.04,"$1,527,465,250","$67,957,824,618"
"Nov 13, 2021",$2.05,$2.08,$2.02,$2.05,"$2,022,529,448","$68,365,870,423"
"Nov 12, 2021",$2.08,$2.10,$1.99,$2.05,"$2,818,140,241","$68,121,624,437"
"Nov 11, 2021",$2.10,$2.15,$2.06,$2.09,"$3,597,674,965","$69,445,593,360"
"Nov 10, 2021",$2.27,$2.36,$1.94,$2.10,"$6,436,473,948","$69,988,669,426"
"Nov 09, 2021",$2.13,$2.38,$2.11,$2.27,"$7,356,647,142","$75,671,964,741"
"Nov 08, 2021",$2.02,$2.14,$2.01,$2.12,"$3,157,370,460","$70,710,468,518"
"Nov 07, 2021",$2.01,$2.04,$1.98,$2.02,"$1,871,914,235","$67,297,292,605"
"Nov 06, 2021",$1.99,$2.04,$1.95,$2.01,"$1,883,049,324","$66,789,319,722"
"Nov 05, 2021",$1.98,$2.02,$1.96,$1.99,"$2,274,851,985","$66,110,796,821"
"Nov 04, 2021",$2.06,$2.10,$1.96,$1.98,"$3,301,214,469","$66,037,574,031"
"Nov 03, 2021",$1.97,$2.14,$1.95,$2.06,"$4,722,705,987","$68,659,957,140"
"Nov 02, 2021",$1.95,$2.00,$1.93,$1.97,"$2,459,979,881","$65,588,365,275"
"Nov 01, 2021",$1.96,$2.02,$1.92,$1.95,"$2,649,338,831","$64,877,257,646"
"Oct 31, 2021",$1.96,$2.02,$1.92,$1.97,"$2,446,176,744","$65,378,981,995"
"Oct 30, 2021",$2.01,$2.02,$1.93,$1.96,"$2,313,950,989","$65,097,982,191"
"Oct 29, 2021",$1.99,$2.04,$1.98,$2.01,"$2,884,450,462","$66,919,365,997"
"Oct 28, 2021",$1.91,$2.05,$1.91,$1.99,"$4,494,724,914","$66,122,316,372"
"Oct 27, 2021",$2.14,$2.15,$1.83,$1.91,"$5,058,404,282","$63,628,716,012"
"Oct 26, 2021",$2.14,$2.20,$2.13,$2.14,"$2,803,084,142","$71,131,807,474"
"Oct 25, 2021",$2.12,$2.18,$2.12,$2.14,"$2,398,064,828","$70,592,880,798"
"Oct 24, 2021",$2.17,$2.17,$2.10,$2.12,"$2,188,895,748","$69,870,632,222"
"Oct 23, 2021",$2.16,$2.17,$2.13,$2.17,"$2,115,938,187","$71,298,035,793"
"Oct 22, 2021",$2.14,$2.21,$2.13,$2.15,"$2,785,878,320","$70,882,898,272"
"Oct 21, 2021",$2.19,$2.30,$2.13,$2.14,"$3,967,007,331","$70,303,519,715"
"Oct 20, 2021",$2.11,$2.21,$2.10,$2.19,"$3,023,618,047","$71,915,719,980"
"Oct 19, 2021",$2.13,$2.16,$2.10,$2.11,"$3,071,082,063","$69,514,488,333"
"Oct 18, 2021",$2.16,$2.17,$2.11,$2.13,"$2,594,342,479","$70,017,890,991"
"Oct 17, 2021",$2.18,$2.19,$2.10,$2.16,"$2,044,782,419","$70,962,068,078"
"Oct 16, 2021",$2.22,$2.25,$2.17,$2.18,"$2,415,050,040","$71,656,618,669"
"Oct 15, 2021",$2.17,$2.24,$2.14,$2.21,"$3,419,909,583","$72,872,028,899"
"Oct 14, 2021",$2.19,$2.22,$2.16,$2.17,"$2,171,800,205","$71,414,773,629"
"Oct 13, 2021",$2.12,$2.20,$2.09,$2.19,"$3,088,601,173","$72,017,812,511"
"Oct 12, 2021",$2.17,$2.17,$2.08,$2.12,"$3,467,823,586","$69,719,392,506"
"Oct 11, 2021",$2.19,$2.25,$2.12,$2.17,"$2,386,202,338","$71,502,489,558"
"Oct 10, 2021",$2.27,$2.28,$2.17,$2.20,"$2,036,732,421","$70,394,554,936"
"Oct 09, 2021",$2.23,$2.30,$2.22,$2.27,"$1,953,066,446","$72,618,035,248"
"Oct 08, 2021",$2.28,$2.31,$2.22,$2.24,"$1,977,478,611","$71,647,321,595"
"Oct 07, 2021",$2.21,$2.37,$2.15,$2.28,"$3,265,277,489","$72,950,602,787"
"Oct 06, 2021",$2.23,$2.25,$2.12,$2.21,"$2,719,301,133","$70,846,013,183"
